Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,10/03/2023,2579466,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,50.71,0.00,0.00,,274,,,,680602,,,,13895.07,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,10/03/2023,2578575,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,59.36,0.00,0.00,,75,,,,218079.75,,,,4452.28,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,20/03/2023,2579466,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,47.99,0.00,0.00,,489,,,,1149476.78,,,,23467.55,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,18/03/2023,2579466,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,26.63,0.00,0.00,,188,,,,245215.92,,,,5006.29,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,15/03/2023,5460093826,LG,BT - LB,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,118.98,0.00,,,1,,,,5828,,,,118.98,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,07/03/2023,2572429,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,118.63,0.00,0.00,,5,,,,29054.04,,,,593.16,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,07/03/2023,2576389,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,50.23,0.00,0.00,,17,,,,41824.59,,,,853.88,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,07/03/2023,2578575,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,90.09,0.00,0.00,,15,,,,66192.75,,,,1351.38,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,07/03/2023,5460093696,LG,BT - LB,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,92.95,0.00,,,1,,,,4553,,,,92.95,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,17/03/2023,2579466,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,57.85,0.00,0.00,,194,,,,549755.47,,,,11223.73,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,17/03/2023,2576389,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,84.49,0.00,0.00,,28,,,,115870.72,,,,2365.60,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,17/03/2023,2578575,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,90.09,0.00,0.00,,12,,,,52954.2,,,,1081.11,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,28/02/2023,2573991,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,51.98,0.00,0.00,,114,,,,290240.06,,,,5925.50,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,28/02/2023,2572429,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,130.79,0.00,0.00,,15,,,,96091.05,,,,1961.78,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,04/03/2023,2568833,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,28.91,0.00,0.00,,69,,,,97717.8,,,,1994.99,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,11/03/2023,2579466,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,29.82,0.00,0.00,,600,,,,876386.5,,,,17892.18,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,23/02/2023,2573991,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,96.36,0.00,0.00,,36,,,,169920.6,,,,3469.07,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,23/02/2023,2576389,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,32.87,0.00,0.00,,211,,,,339760.44,,,,6936.50,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,23/02/2023,2576573,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,127.88,0.00,0.00,,7,,,,43845.83,,,,895.15,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,25/02/2023,2573991,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,132.41,0.00,0.00,,21,,,,136199.91,,,,2780.64,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,25/02/2023,2576389,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,36.50,0.00,0.00,,59,,,,105481.27,,,,2153.49,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,25/02/2023,2576573,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,34.24,0.00,0.00,,50,,,,83861,,,,1712.09,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,22/02/2023,2565556,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,60.89,0.00,0.00,,38,,,,113327.78,,,,2313.68,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,22/02/2023,2573991,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,39.57,0.00,0.00,,38,,,,73653.12,,,,1503.69,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,22/02/2023,2576573,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,34.24,0.00,0.00,,298,,,,499811.56,,,,10204.08,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,24/02/2023,2576389,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,99.28,0.00,0.00,,21,,,,102119.12,,,,2084.85,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,13/03/2023,2580371,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,2.05,0.00,0.00,0.00,52,,,,19559.94,,,,106.49,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,13/03/2023,2580370,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.00,2.04,0.00,0.00,,46,,,,17202.96,,,,93.66,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,28/02/2023,2574999,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,1.78,0.00,0.00,0.00,5,,,,1636.2,,,,8.91,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,28/02/2023,2574998,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.00,1.78,0.00,0.00,,10,,,,3272.4,,,,17.82,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,24/02/2023,2574999,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,2.18,0.00,0.00,0.00,5,,,,2000.6,,,,10.89,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,24/02/2023,2574998,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.00,2.18,0.00,0.00,,10,,,,4001.2,,,,21.78,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,18/03/2023,2580346,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,9.46,0.00,0.00,,346,,,,535175.5,,,,3274.02,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,15/03/2023,2580346,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,12.04,0.00,0.00,,541,,,,1065115.39,,,,6516.01,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,03/03/2023,5460093586,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,18.75,0.00,,,1,,,,3065,,,,18.75,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,03/03/2023,5460093585,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,12.05,0.00,,,1,,,,1969,,,,12.05,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,07/03/2023,5460093696,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,14.25,0.00,,,3,,,,6990,,,,42.76,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,17/03/2023,2580346,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,7.71,0.00,0.00,,412,,,,519066.44,,,,3175.47,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,28/02/2023,2573882,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,19.13,0.00,0.00,0.00,1,,,,3126.42,,,,19.13,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,28/02/2023,2573881,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,19.13,0.00,0.00,,2,,,,6252.84,,,,38.25,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,28/02/2023,2577656,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,16.25,0.00,0.00,,677,,,,1798380.83,,,,11001.88,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,28/02/2023,2576329,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,10.79,0.00,0.00,,49,,,,86441.39,,,,528.82,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,11/03/2023,2580346,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,23.38,0.00,0.00,,59,,,,225459.06,,,,1379.28,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,23/02/2023,2576329,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,10.79,0.00,0.00,,420,,,,740618.6,,,,4530.85,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,24/02/2023,2576659,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,12.42,0.00,0.00,,310,,,,629561.7,,,,3851.44,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,20/03/2023,2580510,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,5.47,0.00,0.00,0.00,105,,,,93928.5,,,,574.62,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,20/03/2023,2580510,LG,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,11.89,0.00,0.00,0.00,30,,,,58325.7,,,,356.82,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,20/03/2023,2580510,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,7.93,0.00,0.00,0.00,69,,,,89416.41,,,,547.02,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,20/03/2023,2580509,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,5.75,0.00,0.00,,39,,,,36637.11,,,,224.13,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,20/03/2023,2580509,LG,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,9.12,0.00,0.00,,1,,,,1490.78,,,,9.12,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,20/03/2023,2580509,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.00,7.93,0.00,0.00,,31,,,,40172.59,,,,245.76,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,24/02/2023,2573888,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,7.93,0.00,0.00,0.00,51,,,,66090.39,,,,404.32,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,24/02/2023,2573887,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.00,7.93,0.00,0.00,,14,,,,18142.46,,,,110.99,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,15/03/2023,5460093826,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,2.58,0.00,,,1,,,,474,,,,2.58,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,24/02/2023,2573258,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,2.26,0.00,0.00,,33,,,,13683.78,,,,74.50,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2580634,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,1364,,,,62945.46,,,,4064.72,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2580634,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,2062,,,,70425.28,,,,6144.76,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2580634,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,470,,,,11386.78,,,,1400.60,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2580634,L'OREAL MAQ.,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,10,,,,533.3,,,,29.80,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2580689,MAYBELLINE,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.18,0.00,0.00,0.00,100,,,,1,,,,18.00,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2580689,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,1,,,,36.72,,,,2.98,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2581923,L`OREAL,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.18,0.00,0.00,0.00,400,,,,4,,,,72.00,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2581923,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,30,,,,621,,,,89.40,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2580690,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,6,,,,344.88,,,,17.88,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/03/2023,2580690,L'OREAL MAQ.,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.18,0.00,0.00,0.00,120,,,,1.2,,,,21.60,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,06/03/2023,2578624,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,2188,,,,98746.56,,,,6520.24,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,06/03/2023,2578624,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,5189,,,,174438.48,,,,15463.22,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,06/03/2023,2578624,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,66,,,,1948.74,,,,196.68,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,06/03/2023,2578624,L'OREAL MAQ.,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,30,,,,1599.9,,,,89.40,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,06/03/2023,2578804,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,414,,,,22023.42,,,,1233.72,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,06/03/2023,2578804,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,574,,,,17139.66,,,,1710.52,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,06/03/2023,2578804,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,42,,,,866.04,,,,125.16,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/03/2023,2580468,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,495,,,,21853.56,,,,1475.10,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/03/2023,2580468,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,1428,,,,47812.73,,,,4255.44,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/03/2023,2580468,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,36,,,,781.62,,,,107.28,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/03/2023,2580468,L'OREAL MAQ.,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,10,,,,533.3,,,,29.80,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/03/2023,2580361,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,477,,,,20127.89,,,,1421.46,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/03/2023,2580361,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,2230,,,,77712.47,,,,6645.40,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/03/2023,2580361,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,30,,,,906.84,,,,89.40,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/03/2023,2577715,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,3600,,,,117252,,,,10728.00,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,23/02/2023,2576609,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,235,,,,11754.3,,,,700.30,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,23/02/2023,2576609,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,619,,,,18744.39,,,,1844.62,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,18/03/2023,2581721,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,50,,,,6994.5,,,,149.00,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,18/03/2023,2581825,LOREAL PROFESSIONNEL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,54,,,,6288.84,,,,160.92,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,18/03/2023,2581825,REDKEN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,38,,,,3477,,,,113.24,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,18/03/2023,2581825,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,133,,,,13678.08,,,,396.34,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,06/03/2023,2578880,REDKEN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,9,,,,532.15,,,,26.82,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,06/03/2023,2578880,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,127,,,,10402.1,,,,378.46,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,23/02/2023,2576319,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,283,,,,23606.34,,,,843.34,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,23/02/2023,2576647,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,252,,,,20214.4,,,,750.96,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,16/03/2023,2580828,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,266,,,,22208.13,,,,63.84,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,16/03/2023,2580827,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,70,,,,6240.71,,,,69.30,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,09/03/2023,2579469,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,235,,,,13196.28,,,,232.65,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,09/03/2023,2579305,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,98,,,,10494.82,,,,97.02,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,09/03/2023,2579060,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.18,0.00,0.00,,50,,,,3099.7,,,,9.00,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,09/03/2023,2579471,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,2092,,,,84986.43,,,,502.08,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,09/03/2023,2579452,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.18,0.00,0.00,,40,,,,1520.4,,,,7.20,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,09/03/2023,2579453,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.18,0.00,0.00,0.00,3510,,,,133415.1,,,,631.80,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,14/03/2023,2578805,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,5891,,,,738753.15,,,,5832.09,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,27/02/2023,5460093406,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.00,0.18,0.00,,,1,,,,51,,,,0.18,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,04/03/2023,2578794,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,80,,,,11784.79,,,,79.20,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,04/03/2023,2578795,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,390,,,,57422.63,,,,93.60,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,04/03/2023,2578783,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,22,,,,1643.64,,,,5.28,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,04/03/2023,2578782,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,22,,,,1643.64,,,,21.78,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,04/03/2023,2578830,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,60,,,,7286,,,,14.40,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,04/03/2023,2578829,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,30,,,,3643,,,,29.70,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/02/2023,2577314,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,210,,,,18723.11,,,,50.40,,,
