Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,02/11/2023,2627488,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,15.49,0.00,0.00,0.00,111,,,,280996.5,,,,1719.04,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,30/10/2023,2625595,LG,PQ,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,1.22,0.00,0.00,,55,,,,11000,,,,67.29,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,11/11/2023,2625594,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,9.49,0.00,0.00,,684,,,,1061357.16,,,,6493.02,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,09/11/2023,5460103670,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,11.18,0.00,,,1,,,,1828,,,,11.18,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,06/11/2023,2625594,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,11.18,0.00,0.00,,272,,,,497245.92,,,,3041.98,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,06/11/2023,5460103532,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,11.18,0.00,,,1,,,,1828,,,,11.18,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,06/11/2023,2627488,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,15.49,0.00,0.00,0.00,8,,,,20252,,,,123.89,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,10/11/2023,2628860,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,8.39,0.00,0.00,0.00,8,,,,10970.73,,,,67.12,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,10/11/2023,2628860,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,6.07,0.00,0.00,0.00,18,,,,17851.42,,,,109.21,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,30/10/2023,2625393,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,2.66,0.00,0.00,0.00,180,,,,78129.6,,,,477.97,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,30/10/2023,2625393,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,5.01,0.00,0.00,0.00,4,,,,3278.36,,,,20.06,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,30/10/2023,2625392,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,4.95,0.00,0.00,,153,,,,123823.4,,,,757.51,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,30/10/2023,2625392,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.00,14.42,0.00,0.00,,4,,,,9430.91,,,,57.70,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,21/10/2023,2623981,BMX,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,856,,,,80443.99,,,,2767.70,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,21/10/2023,2622423,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,144,,,,7551.36,,,,1621.77,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,21/10/2023,2622423,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,180,,,,6482.52,,,,2027.21,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,21/10/2023,2622423,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,18,,,,480.18,,,,202.72,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,21/10/2023,2623665,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,6,,,,348.3,,,,67.57,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,21/10/2023,2623665,BMX,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,0.20,0.00,0.00,,21000,,,,210,,,,4101.30,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,31/10/2023,2626374,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,294,,,,19559.86,,,,3311.12,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,31/10/2023,2625584,BMX,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,21,,,,1114.65,,,,236.51,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,31/10/2023,2627275,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,423,,,,40595.31,,,,1367.69,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,31/10/2023,2627274,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,72,,,,6909.84,,,,810.89,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,17/11/2023,2630736,BMX,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,166,,,,6488.94,,,,1869.54,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,17/11/2023,2630323,BMX,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,1764,,,,68954.76,,,,5703.54,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,28/10/2023,2626374,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,84,,,,3063.9,,,,946.03,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,28/10/2023,2626374,BMX,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,337,,,,30670.49,,,,3795.40,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,28/10/2023,2625548,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,864,,,,53167.39,,,,2793.57,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,28/10/2023,2625548,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,2885,,,,102791.52,,,,9328.07,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,28/10/2023,2625548,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,66,,,,1687.56,,,,213.40,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,28/10/2023,2626377,BMX,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,522,,,,27323.22,,,,1687.78,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,13/11/2023,2629110,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,1562,,,,73313.64,,,,5050.41,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,13/11/2023,2629110,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,4675,,,,161724.92,,,,15115.68,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,13/11/2023,2629110,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,36,,,,933.22,,,,116.40,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,13/11/2023,2629110,L'OREAL MAQ.,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,21,,,,1119.93,,,,67.90,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,13/11/2023,2628824,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,45,,,,2026.77,,,,506.80,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,13/11/2023,2628824,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,155,,,,5000.52,,,,1745.66,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,13/11/2023,2628824,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,10,,,,151.37,,,,112.62,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,13/11/2023,2628824,L'OREAL MAQ.,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,29,,,,1546.57,,,,326.61,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,28/10/2023,2625531,LOREAL PROFESSIONNEL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,95,,,,7097.5,,,,1069.92,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,30/10/2023,2625130,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,1779,,,,155735.43,,,,5752.04,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,30/10/2023,2624029,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,128,,,,18441.56,,,,413.86,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,08/11/2023,2627562,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,214,,,,17993.29,,,,691.93,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,08/11/2023,2627554,LOREAL PROFESSIONNEL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,65,,,,4381.84,,,,732.05,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,08/11/2023,2627554,REDKEN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,21,,,,1372.51,,,,236.51,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,08/11/2023,2627554,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,40,,,,3807.65,,,,450.49,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623482,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.20,0.00,0.00,,40,,,,1516.55,,,,7.81,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623482,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,160,,,,12143.16,,,,171.86,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2620819,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,496,,,,70088.32,,,,532.78,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623125,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,2906,,,,95534.64,,,,567.54,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623125,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.20,0.00,0.00,0.00,157,,,,4699.46,,,,30.66,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623125,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,3839,,,,272288.12,,,,999.68,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623283,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,828,,,,37677.33,,,,161.71,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623283,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.20,0.00,0.00,0.00,840,,,,53880.25,,,,164.05,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623283,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,2518,,,,143533.86,,,,655.69,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623282,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.20,0.00,0.00,,30,,,,1393.55,,,,5.86,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623282,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.20,0.00,0.00,,35,,,,2569.55,,,,6.84,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623282,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,96,,,,5484.08,,,,103.12,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623483,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,557,,,,17773.55,,,,108.78,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623483,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.20,0.00,0.00,0.00,757,,,,28734.67,,,,147.84,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623483,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,516,,,,42093.27,,,,134.37,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623124,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.20,0.00,0.00,,20,,,,655.8,,,,3.91,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,21/10/2023,2623124,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,82,,,,6952,,,,88.08,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/10/2023,2622527,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,295,,,,9018.75,,,,57.61,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/10/2023,2622527,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.20,0.00,0.00,0.00,50,,,,1900.5,,,,9.77,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,25/10/2023,2622527,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,590,,,,42160.22,,,,153.64,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630816,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.20,0.00,0.00,,70,,,,2833.1,,,,13.67,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630816,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.20,0.00,0.00,,15,,,,504.6,,,,2.93,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630816,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,54,,,,4773.35,,,,58.00,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630817,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,1391,,,,53238.65,,,,271.66,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630817,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.20,0.00,0.00,0.00,562,,,,19844.15,,,,109.76,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630817,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,4220,,,,292120.98,,,,1098.89,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630741,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,1255,,,,50614.8,,,,245.10,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630741,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,3959,,,,235451.52,,,,1030.92,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630740,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.20,0.00,0.00,,40,,,,2182.7,,,,7.81,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,17/11/2023,2630740,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,207,,,,11852.61,,,,222.35,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,26/10/2023,2625223,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,677,,,,43368.24,,,,176.29,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,26/10/2023,2625217,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,290,,,,9303.2,,,,56.64,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,26/10/2023,2625217,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.20,0.00,0.00,0.00,35,,,,2390.2,,,,6.84,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,28/10/2023,2624983,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,70,,,,2167,,,,13.67,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,28/10/2023,2624983,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,317,,,,23345.37,,,,82.55,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/11/2023,2629089,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,293,,,,11028.76,,,,57.22,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/11/2023,2629089,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.20,0.00,0.00,0.00,93,,,,2319.14,,,,18.16,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/11/2023,2629089,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.20,0.00,0.00,0.00,50,,,,3432.9,,,,9.77,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/11/2023,2629089,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,506,,,,38231.6,,,,131.76,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/11/2023,2629088,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.20,0.00,0.00,,10,,,,456,,,,1.95,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/11/2023,2629088,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.20,0.00,0.00,,20,,,,502.1,,,,3.91,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/11/2023,2629088,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.00,0.20,0.00,0.00,,5,,,,228,,,,0.98,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/11/2023,2629088,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,74,,,,7171.46,,,,79.49,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,16/11/2023,2630159,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,3810,,,,106117.92,,,,744.09,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,16/11/2023,2630159,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.20,0.00,0.00,0.00,1355,,,,54487.68,,,,264.63,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,16/11/2023,2630159,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,5813,,,,345317.47,,,,1513.71,,,
