Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,31/03/2023,2582266,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,8.91,0.00,0.00,,36,,,,15716.16,,,,320.86,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,24/03/2023,2579466,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,44.02,0.00,0.00,,63,,,,135830.91,,,,2773.10,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,24/03/2023,5460094139,LG,BT - LB,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,82.64,0.00,,,3,,,,12144,,,,247.93,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,15/04/2023,2568833,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,28.91,0.00,0.00,,45,,,,63729,,,,1301.08,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,15/04/2023,2585161,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,31.96,0.00,0.00,,91,,,,142447.76,,,,2908.19,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,13/04/2023,2584441,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,55.06,0.00,0.00,,87,,,,234626.85,,,,4790.11,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,17/04/2023,2585161,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,28.91,0.00,0.00,,94,,,,133122.8,,,,2717.82,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,14/04/2023,2585161,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,30.18,0.00,0.00,,374,,,,552889.58,,,,11287.71,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,LINEA BLANCA,19/04/2023,2585161,LG,BT - LB,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,47.18,0.00,0.00,,113,,,,261156.56,,,,5331.73,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRODOMESTICOS,24/03/2023,2580370,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.00,1.98,0.00,0.00,,5,,,,1818.4,,,,9.90,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,04/04/2023,5460094531,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,29.95,0.00,,,3,,,,14687,,,,89.85,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,04/04/2023,5460094532,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,11.90,0.00,,,3,,,,5835,,,,35.70,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,23/03/2023,2580346,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,10.86,0.00,0.00,,1376,,,,2443169.84,,,,14946.48,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,23/03/2023,2580347,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,7.71,0.00,0.00,0.00,12,,,,15118.44,,,,92.49,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,21/03/2023,2580346,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,7.71,0.00,0.00,,363,,,,457332.81,,,,2797.81,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,31/03/2023,2580346,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,23.38,0.00,0.00,,3,,,,11464.02,,,,70.13,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,31/03/2023,2580347,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,25.42,0.00,0.00,0.00,81,,,,336630.24,,,,2059.39,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,31/03/2023,2584544,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,42.51,0.00,0.00,,113,,,,785175.98,,,,4803.44,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,24/03/2023,5460094139,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,19.41,0.00,,,2,,,,6346,,,,38.82,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,24/03/2023,5460094140,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,19.41,0.00,,,2,,,,6346,,,,38.82,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,31/03/2023,2584543,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,5.72,0.00,0.00,,113,,,,105736.36,,,,646.86,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,24/03/2023,2580509,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,6.83,0.00,0.00,,5,,,,5579.05,,,,34.13,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,24/03/2023,2580510,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,6.83,0.00,0.00,0.00,15,,,,16737.15,,,,102.39,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,24/03/2023,2581493,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,3.16,0.00,0.00,0.00,18,,,,10459.63,,,,56.94,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,24/03/2023,2581493,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.03,0.00,0.00,0.00,70,,,,26060.2,,,,141.88,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,24/03/2023,2581492,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,3.77,0.00,0.00,,21,,,,14551.06,,,,79.22,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,24/03/2023,2581492,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,1.99,0.00,0.00,,120,,,,43827.2,,,,238.61,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,13/04/2023,2585964,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,2.75,0.00,0.00,,157,,,,79160.97,,,,430.97,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,13/04/2023,2585964,LG,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,2.18,0.00,0.00,,120,,,,47979.6,,,,261.21,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,13/04/2023,2585965,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,4.28,0.00,0.00,0.00,40,,,,31416.88,,,,171.04,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,05/04/2023,2584465,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,1619,,,,73084.52,,,,4824.62,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,05/04/2023,2584465,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,5178,,,,176176.83,,,,15430.44,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,05/04/2023,2584465,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,162,,,,3860.76,,,,482.76,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,05/04/2023,2584465,L'OREAL MAQ.,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,110,,,,2686.3,,,,327.80,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/04/2023,2584783,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,2359,,,,147979.25,,,,7029.82,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/04/2023,2585143,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,1115,,,,97773.88,,,,3322.70,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2586972,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,417,,,,19825.42,,,,1242.66,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2586972,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,802,,,,26981.93,,,,2389.96,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2586972,L'OREAL MAQ.,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,10,,,,533.3,,,,29.80,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2587070,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,764,,,,40423.27,,,,2276.72,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2587070,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,3289,,,,107248.63,,,,9801.22,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2587070,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,126,,,,3448.14,,,,375.48,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2584784,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,336,,,,30004.8,,,,1001.28,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2587069,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,1024,,,,89792,,,,3051.52,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2587071,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,1956,,,,122739.23,,,,5828.88,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,20/04/2023,2587331,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,702,,,,31189.86,,,,2091.96,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/04/2023,5460094877,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,0.00,1.13,0.00,,,4,,,,114,,,,4.52,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,05/04/2023,2584476,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,279,,,,23522.35,,,,831.42,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,12/04/2023,2585696,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,140,,,,18966.6,,,,417.20,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,28/03/2023,2582963,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,80,,,,12107.6,,,,238.40,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,28/03/2023,2581721,REDKEN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,90,,,,12816.9,,,,268.20,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,20/04/2023,2587072,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,140,,,,18966.6,,,,417.20,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,20/04/2023,2587291,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,2.98,0.00,0.00,0.00,20,,,,2900.6,,,,59.60,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/04/2023,2585105,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,5654,,,,379412.95,,,,1356.96,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/04/2023,2585091,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,377,,,,30801.85,,,,90.48,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/04/2023,2585104,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,217,,,,27547.5,,,,214.83,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/04/2023,2585083,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.18,0.00,0.00,0.00,6710,,,,213072.55,,,,1207.80,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/04/2023,2585082,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.18,0.00,0.00,,155,,,,4900,,,,27.90,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/04/2023,2585699,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,69,,,,7496.57,,,,68.31,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,11/04/2023,2585090,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,165,,,,14288.27,,,,163.35,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,12/04/2023,2585105,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,70,,,,12517.4,,,,16.80,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,12/04/2023,2585104,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,14,,,,2503.48,,,,13.86,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/03/2023,2583933,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,81,,,,9745.39,,,,80.19,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/03/2023,2583934,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,343,,,,43101.81,,,,82.32,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/03/2023,2583362,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.18,0.00,0.00,,35,,,,2467.05,,,,6.30,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,30/03/2023,2583363,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.18,0.00,0.00,0.00,880,,,,37422.6,,,,158.40,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,18/04/2023,2586958,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.18,0.00,0.00,,195,,,,7994.9,,,,35.10,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,18/04/2023,2586750,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,1672,,,,209192.56,,,,401.28,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,18/04/2023,2586749,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,0.99,0.00,0.00,,1465,,,,191099.96,,,,1450.35,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,20/04/2023,2586753,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.24,0.00,0.00,0.00,2262,,,,100532.58,,,,542.88,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,19/04/2023,2586959,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.18,0.00,0.00,0.00,2344,,,,75746.7,,,,421.92,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,06/04/2023,2584789,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,3480,,,,338612.88,,,,1252.80,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,06/04/2023,2584788,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,156,,,,14799.96,,,,244.92,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,06/04/2023,2584796,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,2088,,,,248643.96,,,,751.68,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,06/04/2023,2584795,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,36,,,,4408.92,,,,56.52,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,12/04/2023,2586109,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,1188,,,,129868.2,,,,427.68,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,12/04/2023,2586097,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,1464,,,,167542.8,,,,527.04,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,13/04/2023,2586620,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,1344,,,,150810.24,,,,2110.08,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,13/04/2023,2586096,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,60,,,,7532.28,,,,94.20,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,13/04/2023,2586108,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,48,,,,5201.88,,,,75.36,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,20/04/2023,2587187,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,156,,,,23531.28,,,,244.92,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,20/04/2023,2587188,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,1824,,,,265061.64,,,,656.64,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,19/04/2023,2587191,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,408,,,,45721.32,,,,640.56,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,19/04/2023,2587192,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,3606,,,,400468.38,,,,1298.16,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/04/2023,2585658,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,24,,,,2262.72,,,,37.68,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO JUVENIL URBANO,12/04/2023,2585659,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,1476,,,,136852.44,,,,531.36,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO JUVENIL URBANO,20/04/2023,2587321,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,72,,,,6542.16,,,,113.04,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO JUVENIL URBANO,20/04/2023,2587322,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,948,,,,89099.64,,,,341.28,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO MUJER URBANO,11/04/2023,2585697,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,96,,,,20057.04,,,,150.72,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO MUJER URBANO,12/04/2023,2585698,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,1764,,,,285995.04,,,,635.04,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO MUJER URBANO,20/04/2023,2587281,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,119,,,,16873.47,,,,186.83,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO MUJER URBANO,19/04/2023,2587282,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,2148,,,,281983.8,,,,773.28,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO HOMBRE URBANO,11/04/2023,2585713,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.57,0.00,0.00,,108,,,,18882.84,,,,169.56,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO HOMBRE URBANO,12/04/2023,2585714,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.36,0.00,0.00,0.00,1884,,,,285565.32,,,,678.24,,,
